meso_cluster_id	source_seq	source_id	n_works
813	8	4306463230	162
813	9	52195378	154
813	10	4210187594	154
814	1	41354064	755
814	2	4306525036	640
814	3	108911230	236
814	4	4306463937	172
814	5	29564236	166
814	6	39653451	143
814	7	133942674	141
814	8	73388172	134
814	9	205999849	129
814	10	4210169613	128
815	1	2764812034	747
815	2	2764934155	469
815	3	2764524308	447
815	4	2912101915	443
815	5	55783644	380
815	6	4306463855	292
815	7	4306463937	228
815	8	2914245880	227
815	9	2764375719	183
815	10	2764845742	138
816	1	4210168331	578
816	2	2764696622	408
816	3	67425620	323
816	4	77056576	298
816	5	114499311	283
816	6	4210189194	211
816	7	128754310	200
816	8	4306463230	193
816	9	127530304	179
816	10	75411654	162
817	1	4306401280	472
817	2	974534199	128
817	3	4306463855	117
817	4	4306507326	91
817	5	4210172589	90
817	6	4317411217	69
817	7	4306526694	64
817	8	4210174514	61
817	9	4306463937	61
817	10	4210209713	58
818	1	4306400194	690
818	2	4306463937	585
818	3	67716761	374
818	4	168309380	370
818	5	154732359	293
818	6	6791298	241
818	7	190924190	195
818	8	41354064	190
818	9	4210174675	158
818	10	59020844	153
819	1	4306525036	737
819	2	4306463937	434
819	3	4306463230	282
819	4	14436165	267
819	5	122347013	184
819	6	139838620	162
819	7	8802318	142
819	8	140231191	138
819	9	1879512	127
819	10	23975315	125
820	1	40629775	999
820	2	4306525036	719
820	3	4306463937	473
820	4	150692223	434
820	5	3919362	361
820	6	4306463230	321
820	7	24299867	288
820	8	49137649	283
820	9	76304953	244
820	10	50016660	226
821	1	4306525036	286
821	2	4306463937	235
821	3	11781297	217
821	4	52783196	210
821	5	2493613807	196
821	6	53118794	189
821	7	4306463230	168
821	8	155362585	156
821	9	45954700	141
821	10	4306402450	137
822	1	4306463091	511
822	2	4306463937	480
822	3	4306463855	456
822	4	4210222307	317
822	5	2764375719	312
822	6	4306462995	250
822	7	4306463491	190
822	8	68389394	169
822	9	4306464215	161
822	10	4306464022	155
823	1	4210172589	532
823	2	2750749054	399
823	3	4210169498	297
823	4	4306525036	284
823	5	4210196070	248
823	6	2764564091	192
823	7	2754578539	188
823	8	4210206717	112
823	9	4210238569	107
823	10	4306463937	101
824	1	4306462995	822
824	2	4306463716	819
824	3	2764375719	507
824	4	126647188	499
824	5	4306463937	459
824	6	4306463855	452
824	7	110082257	447
824	8	4306463708	441
824	9	45884062	323
824	10	8759915	231
825	1	4306463937	810
825	2	118545620	546
825	3	2764375719	230
825	4	4306463855	227
825	5	4306400194	197
825	6	180907581	184
825	7	4306462995	183
825	8	4210172589	126
825	9	4306463230	121
825	10	4306463122	120
826	1	4306525036	1240
826	2	45445671	350
826	3	2764444635	310
826	4	4306463937	310
826	5	35334646	282
826	6	73678819	230
826	7	22881060	221
826	8	14436165	213
826	9	139838620	213
826	10	2574783	212
827	1	4306401280	733
827	2	4306401271	183
827	3	179032974	142
827	4	4210218866	112
827	5	94841437	111
827	6	4210172589	107
827	7	4306463855	105
827	8	4210177011	92
827	9	2737685810	89
827	10	4210196512	89
828	1	198879913	524
828	2	10892749	512
828	3	189694085	313
828	4	59479367	251
828	5	101949793	187
828	6	37189094	160
828	7	109302362	123
828	8	147767848	100
828	9	16945967	88
828	10	147622553	85
829	1	4210172589	1713
829	2	4306401271	472
829	3	4306463937	346
829	4	151491554	302
829	5	116483603	206
829	6	4210178946	153
829	7	2764347203	137
829	8	4306401280	120
829	9	61561007	91
829	10	4317411217	77
830	1	2764375719	668
830	2	4306462995	449
830	3	4306463122	401
830	4	4306463937	399
830	5	4306463855	379
830	6	4306463717	354
830	7	95667342	314
830	8	4306463708	228
830	9	4210172589	206
830	10	4306463716	166
831	1	4306525036	855
831	2	43051214	409
831	3	104135014	360
831	4	4306463937	322
831	5	124584150	300
831	6	141953298	217
831	7	14436165	214
831	8	2738950867	174
831	9	4306463230	165
831	10	5398819	153
832	1	4306463937	473
832	2	4306463855	341
832	3	203735732	283
832	4	162482565	179
832	5	205875998	161
832	6	4210172589	146
832	7	4306401280	120
832	8	4306463409	107
832	9	4306463895	107
832	10	56255037	105
833	1	189314969	336
833	2	2764375719	325
833	3	4306463937	277
833	4	4306463855	274
833	5	54158622	202
833	6	138564541	201
833	7	4210234781	200
833	8	4306463716	192
833	9	4306463717	191
833	10	108956734	165
834	1	4210172589	1450
834	2	4306401271	405
834	3	10134376	230
834	4	4306463937	198
834	5	4210228009	159
834	6	4317411217	139
834	7	4306463855	127
834	8	88577320	111
834	9	4210214117	107
834	10	4306402450	99
835	1	4210172589	1561
835	2	4306462995	616
835	3	4306463708	505
835	4	4306463937	467
835	5	4306463091	353
835	6	2764730583	314
835	7	4306463223	251
835	8	65464303	208
835	9	4306463855	208
835	10	2735436124	193
836	1	4210172589	499
836	2	2764491434	341
836	3	4306463855	250
836	4	4306463937	196
836	5	4317411217	180
836	6	4306401280	139
836	7	1535467	128
836	8	4306401271	120
836	9	2764887140	117
836	10	2764675630	91
837	1	98455728	840
837	2	58954656	506
837	3	101949793	465
837	4	189694085	252
837	5	4306463230	217
837	6	191963794	147
837	7	4306463937	139
837	8	2764696622	132
837	9	192559872	128
837	10	124795565	113
838	1	4306463937	584
838	2	4306463855	465
838	3	102131452	332
838	4	2764375719	272
838	5	4306462964	234
838	6	4306463708	218
838	7	132870446	202
838	8	4210224540	195
838	9	4210211615	173
838	10	4306401280	156
839	1	106296714	256
839	2	4306463937	254
839	3	4306400194	228
839	4	4306463409	125
839	5	4306462844	100
839	6	2764900261	91
839	7	2764905038	90
839	8	4210172589	72
839	9	69141925	71
839	10	4306401280	66
840	1	4210172589	1328
840	2	4306401271	583
840	3	4306463937	334
840	4	103321696	139
840	5	51113653	136
840	6	110258470	135
840	7	194185345	114
840	8	48643595	100
840	9	206834481	88
840	10	4306463075	85
841	1	4306464232	766
841	2	4306462995	736
841	3	4306462964	677
841	4	4306463091	379
841	5	4306463937	367
841	6	4306463708	323
841	7	4210194858	287
841	8	4306463855	266
841	9	4306462951	260
841	10	2764375719	189
842	1	4306401280	455
842	2	205274193	200
842	3	4210197786	141
842	4	4306401271	112
842	5	4210175588	99
842	6	87211547	97
842	7	4210175318	97
842	8	2737040730	96
842	9	4306463937	93
842	10	36614426	89
843	1	4210214085	501
843	2	4210212733	223
843	3	4210172589	184
843	4	4210222252	169
843	5	4210194402	150
843	6	4210230919	145
843	7	4306401280	131
843	8	4210187746	126
843	9	4210171140	120
843	10	4210181861	120
844	1	4210186913	341
844	2	4306401840	311
844	3	4317411217	262
844	4	4306463937	196
844	5	2764722224	179
844	6	4210174349	156
844	7	4210171854	152
844	8	2764902157	140
844	9	4210225729	136
844	10	4306463855	118
845	1	4306463937	301
845	2	178362034	237
845	3	41354064	215
845	4	4306525036	208
845	5	88226677	195
845	6	2493613807	183
845	7	42294715	155
845	8	108911230	153
845	9	111155417	145
845	10	4306402567	128
846	1	53865935	1499
846	2	4306400194	1358
846	3	158116049	711
846	4	184147796	490
846	5	4805881	351
846	6	83211391	225
846	7	4306463937	222
846	8	175014900	165
846	9	168054501	151
846	10	118967163	142
847	1	4306525036	1026
847	2	1118231	294
847	3	43051214	246
847	4	4306463937	199
847	5	141953298	167
847	6	14436165	157
847	7	15137598	155
847	8	2738950867	146
847	9	2764878546	129
847	10	4306463230	129
848	1	25376279	813
848	2	4306463937	523
848	3	116051058	522
848	4	13632289	412
848	5	1842953	382
848	6	4306463855	315
848	7	2764689634	266
848	8	2764988021	230
848	9	4210172589	208
848	10	2764723658	175
849	1	15335648	1314
849	2	97556332	553
849	3	207290628	451
849	4	47841752	369
849	5	4306463937	255
849	6	2764456207	219
849	7	186215666	192
849	8	4210172589	189
849	9	31064911	166
849	10	70513841	162
850	1	96873385	734
850	2	178711970	314
850	3	58867329	292
850	4	189140625	289
850	5	83853393	287
850	6	203479135	265
850	7	188673600	257
850	8	19375554	252
850	9	4306525036	234
850	10	174893293	186
851	1	4210172589	635
851	2	4306463937	516
851	3	4306401271	399
851	4	175056054	379
851	5	4306463855	332
851	6	4306463716	195
851	7	2764780593	147
851	8	4306463223	119
851	9	4306462995	115
851	10	198098182	105
852	1	4210172589	1463
852	2	4306463937	591
852	3	4306463855	449
852	4	4306401271	330
852	5	4306463223	260
852	6	4306462995	247
852	7	4306463708	203
852	8	4306463716	184
852	9	108218269	145
852	10	4671545	133
853	1	4306525036	748
853	2	4306463937	351
853	3	32487399	297
853	4	15336283	265
853	5	4306463230	262
853	6	62072220	222
853	7	26588707	214
853	8	10107356	211
853	9	30889938	203
853	10	4210211635	184
854	1	4306401280	390
854	2	989758024	253
854	3	180455664	221
854	4	4210190514	166
854	5	2737963936	160
854	6	1000944648	143
854	7	98708256	134
854	8	4210188363	123
854	9	4306463937	114
854	10	4306463855	113
855	1	104921184	1738
855	2	43510877	1146
855	3	118704488	751
855	4	38866342	721
855	5	4306463937	303
855	6	4306400194	289
855	7	4210187594	197
855	8	4306514452	187
855	9	45645249	180
855	10	4210181977	170
856	1	4306463937	1157
856	2	192525298	626
856	3	4306462995	372
856	4	29894199	263
856	5	2764375719	249
856	6	142731909	243
856	7	143736624	230
856	8	4210215034	210
856	9	70812101	193
856	10	29311329	171
857	1	4306463937	5235
857	2	4210176779	368
857	3	125111321	228
857	4	4306464255	205
857	5	4306463230	175
857	6	98546363	152
857	7	67326217	140
857	8	4210169755	104
857	9	4306462995	89
857	10	79332557	86
858	1	128754310	226
858	2	4210172589	205
858	3	67425620	185
858	4	88664677	107
858	5	2764896880	89
858	6	4210187594	84
858	7	138162688	83
858	8	2764730976	79
858	9	4306463937	78
858	10	4306525036	76
859	1	2501411041	977
859	2	205451775	879
859	3	2765020922	720
859	4	74916569	565
859	5	101999905	439
859	6	153307584	388
859	7	109184716	386
859	8	4210189390	320
859	9	2764349063	226
859	10	161565499	200
860	1	4306401280	324
860	2	2736655138	320
860	3	4317411217	248
860	4	4387279523	215
860	5	4210180363	154
860	6	4306516739	152
860	7	4210228009	145
860	8	4210176955	128
860	9	2764668145	122
860	10	4306516783	122
861	1	4306525036	686
861	2	4306463230	336
861	3	27359860	286
861	4	46544255	254
861	5	4306463937	151
861	6	189281586	133
861	7	113896437	127
861	8	96615428	121
861	9	202381698	121
861	10	55776271	114
862	1	108821158	655
862	2	106840945	534
862	3	119230507	395
862	4	14326618	390
862	5	130797008	343
862	6	4306463937	325
862	7	207178839	232
862	8	36624081	194
862	9	152000018	191
862	10	101212950	168
863	1	4306525036	483
863	2	110785341	407
863	3	203153751	164
863	4	4306463937	153
863	5	2596909297	146
863	6	4306401280	131
863	7	144140688	109
863	8	171311646	107
863	9	202381698	100
863	10	4306402450	99
864	1	4317411217	323
864	2	4306401280	196
864	3	4210181041	136
864	4	4393919366	130
864	5	4210195883	112
864	6	2764696622	100
864	7	4210180791	77
864	8	4210228009	68
864	9	4210172589	67
864	10	4306463855	66
865	1	4306463937	533
865	2	174777489	486
865	3	4306463855	333
865	4	2738151512	243
865	5	122684265	131
865	6	4306463091	129
865	7	2764375719	120
865	8	4210185036	116
865	9	4210172589	102
865	10	4306401280	95
866	1	43295729	336
866	2	4306463937	211
866	3	56039944	202
866	4	197975706	198
866	5	10134376	170
866	6	4210202285	157
866	7	4210172589	125
866	8	4306400194	124
866	9	183492911	107
866	10	4210195883	104
867	1	14436165	696
867	2	4306525036	595
867	3	200071133	396
867	4	15137598	387
867	5	50055314	282
867	6	4306463937	280
867	7	119714264	175
867	8	4306463230	169
867	9	15952725	149
867	10	186746772	106
868	1	4306463855	205
868	2	4306402512	181
868	3	4210172589	154
868	4	4306401280	153
868	5	4306463937	131
868	6	2898601235	102
868	7	4306525036	98
868	8	4306401271	93
868	9	4317411217	82
868	10	4306462964	70
869	1	128754310	232
869	2	67425620	174
869	3	4210179954	124
869	4	4306463937	113
869	5	183492911	111
869	6	4210187594	91
869	7	106296714	88
869	8	2764825856	84
869	9	4306463230	75
869	10	2764696622	65
870	1	14436165	570
870	2	4306525036	473
870	3	4306463937	222
870	4	96615428	217
870	5	101533045	187
870	6	11564597	138
870	7	49828768	136
870	8	146061289	135
870	9	14534568	125
870	10	15137598	115
871	1	4306402567	415
871	2	4210176772	359
871	3	119525064	348
871	4	202381698	310
871	5	64961995	274
871	6	98026630	218
871	7	196734849	187
871	8	22454499	147
871	9	4306463230	144
871	10	2482021738	141
872	1	4306463937	563
872	2	196919950	535
872	3	4210172589	414
872	4	118119388	365
872	5	2765013869	319
872	6	4306463223	258
872	7	187626162	240
872	8	4210236921	207
872	9	4306401271	191
872	10	4210213280	166
873	1	4306525036	728
873	2	4306463937	558
873	3	170496595	552
873	4	83451902	442
873	5	91064148	398
873	6	77791401	243
873	7	164699263	228
873	8	66198783	176
873	9	2764418376	152
873	10	4306463230	148
874	1	4306525036	563
874	2	35160907	434
874	3	4306463230	376
874	4	39580544	245
874	5	166518670	218
874	6	4306463937	213
874	7	4306463075	207
874	8	145558524	206
874	9	7144643	193
874	10	205878144	134
875	1	4306463937	438
875	2	4306525036	412
875	3	14436165	328
875	4	191336577	230
875	5	4306463230	188
875	6	4026894	148
875	7	195816289	139
875	8	4306402450	119
875	9	199507061	117
875	10	2738950867	101
876	1	4306400194	659
876	2	4220651186	385
876	3	4306463937	278
876	4	2764696622	197
876	5	4306463230	157
876	6	4210172589	132
876	7	4210202285	126
876	8	183492911	98
876	9	4210201221	81
876	10	4306463075	77
877	1	4210195883	589
877	2	2764979417	390
877	3	4210184549	281
877	4	2764887140	239
877	5	4210193061	229
877	6	4210190924	205
877	7	4210168758	180
877	8	4210186093	178
877	9	4210225793	167
877	10	4210226233	162
878	1	2764696622	739
878	2	43111796	602
878	3	4306463937	433
878	4	4210189194	312
878	5	129676613	306
878	6	11296630	272
878	7	183492911	206
878	8	2497375143	183
878	9	105637730	158
878	10	90999920	134
879	1	4210172589	1015
879	2	4306463937	462
879	3	4306463855	347
879	4	4306463708	283
879	5	4306462995	213
879	6	4306463409	92
879	7	4210236978	86
879	8	2764375719	85
879	9	4306463223	83
879	10	4210210712	76
880	1	4210189194	286
880	2	4210175061	261
880	3	2764939280	220
880	4	128754310	215
880	5	4306518851	202
880	6	4306511618	195
880	7	4210211113	193
880	8	4210223146	186
880	9	4306401280	176
880	10	67425620	149
881	1	4306525036	682
881	2	4306401280	282
881	3	4210196743	234
881	4	4306463230	170
881	5	206789554	124
881	6	108911230	116
881	7	29564236	80
881	8	4306463937	80
881	9	98026630	77
881	10	15444899	75
882	1	14436165	895
882	2	4306525036	496
882	3	4306463937	246
882	4	79704628	147
882	5	141953298	137
882	6	122866201	135
882	7	4306463230	135
882	8	2738950867	119
882	9	154471048	84
882	10	165686931	84
883	1	4306525036	708
883	2	200672447	210
883	3	141953298	197
883	4	2738950867	153
883	5	43051214	139
883	6	104442948	131
883	7	4210190147	118
883	8	4306463230	117
883	9	4306463937	110
883	10	195182175	104
884	1	4306463937	309
884	2	4210172589	292
884	3	4306463409	171
884	4	4306417665	159
884	5	4306401271	129
884	6	4306463716	119
884	7	4306418324	93
884	8	4210177767	89
884	9	4306463855	88
884	10	146741597	83
885	1	4306401280	418
885	2	4306401271	144
885	3	4210222380	128
885	4	4306463855	114
885	5	4306463937	110
885	6	4210178624	109
885	7	2764723101	94
885	8	4210172589	91
885	9	4210234947	73
885	10	2764754554	69
886	1	4306525036	565
886	2	155128447	231
886	3	4306462867	224
886	4	128227336	165
886	5	102868315	161
886	6	158228368	142
886	7	53087977	138
886	8	4306402567	138
886	9	4306463937	138
886	10	4306463230	127
887	1	4306525036	881
887	2	2764696622	439
887	3	176204532	267
887	4	2898407351	185
887	5	90605627	148
887	6	57016439	131
887	7	4306463230	128
887	8	2765012585	123
887	9	4306463937	123
887	10	4210217684	117
888	1	4210172589	306
888	2	4306463937	291
888	3	4306463855	174
888	4	4306401271	150
888	5	4317411217	98
888	6	4306401840	96
888	7	4306401280	95
888	8	104917558	75
888	9	2739411730	70
888	10	4306463075	66
889	1	164150133	1089
889	2	14436165	845
889	3	4306525036	506
889	4	4306463937	241
889	5	113871862	121
889	6	4306462995	114
889	7	4306463230	111
889	8	87202501	82
889	9	177350161	80
889	10	2738950867	79
890	1	4306463937	180
890	2	4210193289	159
890	3	4306463855	148
890	4	4210190960	145
890	5	176975696	141
890	6	4306402512	123
890	7	129050153	117
890	8	4210235186	112
890	9	4306462964	112
890	10	54158622	104
891	1	77047749	694
891	2	4306463937	310
891	3	4306462873	196
891	4	95739953	181
891	5	4306400194	152
891	6	2764696622	140
891	7	181332294	139
891	8	185621672	131
